Stochastic,Momentum,Wiliams,ADI,EMA,MACD,RSI,OBV,BB_BBM,BB_BBH,BB_BBL,ATR
7.97312653,-410.1472647,-92.02687347,1542286.938,34537.95153,-50.46764304,39.01103937,649725.992,35589.836,38456.89015,32722.78185,1115.964472
14.29447723,-606.1145,-85.70552277,1544516.632,34399.97533,-123.17883,41.44041436,653911.9288,35452.9805,38441.51612,32464.44488,1083.00701
14.306914,-826.4070882,-85.693086,1543828.647,34280.47462,-178.6954713,41.44686402,657550.3933,35284.3085,38312.80813,32255.80887,1063.638652
27.32491676,-1038.560324,-72.67508324,1547097.54,34217.71667,-195.7391593,44.84084865,661235.3872,35143.9365,38172.54969,32115.32331,1038.535891
38.48201097,-1115.815882,-61.51798903,1549484.045,34194.92778,-187.9550497,47.38420066,665103.306,34995.0105,37930.41557,32059.60543,1021.497613
36.60026697,-1083.220912,-63.39973303,1551334.763,34135.84007,-203.2496072,44.62578949,662099.8822,34790.5955,37462.62051,32118.57049,993.9742125
55.83887365,-965.0909118,-44.16112635,1553364.362,34149.42006,-174.1534388,49.80830473,665119.2574,34589.9785,36745.51379,32434.44321,971.7589116
55.72187483,-852.3487059,-44.27812517,1553884.925,34160.79472,-149.6087662,49.77774286,662121.4875,34448.7905,36285.39789,32612.18311,930.9189893
54.75228662,-704.0249412,-45.24771338,1552970.296,34167.38209,-130.6304755,49.50664126,659161.5448,34302.8305,35667.44071,32938.22029,896.0519187
53.68595825,-683.0136176,-46.31404175,1553957.113,34139.29115,-134.4950002,46.67740825,653571.5901,34198.7065,35312.15751,33085.25549,885.0732102
67.77371917,-593.0913529,-32.22628083,1556584.491,34154.54166,-112.3001407,50.26333345,656904.398,34124.3285,34985.93935,33262.71765,846.670838
71.86907021,-574.7295,-28.13092979,1558636.943,34179.26944,-86.74450833,51.28887204,659163.1458,34081.2055,34796.58247,33365.82853,803.4000639
87.25373134,-608.3075588,-12.74626866,1559432.118,34193.56685,-70.00155413,50.5926631,657115.201,34079.602,34792.98459,33366.21941,772.5250593
79.38089552,-658.3665882,-20.61910448,1558228.579,34188.37527,-66.60566062,48.83308903,655096.7075,34058.603,34736.29772,33380.90828,743.7511265
99.1430162,-631.4618824,-0.856983796,1560233.03,34253.32923,-21.63274508,55.42755334,657184.6654,34060.603,34745.29634,33375.90966,742.3117603
83.52364336,-533.5671471,-16.47635664,1558276.549,34289.70267,1.931023456,53.30556122,655089.8728,34062.6105,34752.49659,33372.72441,709.5194917
67.68619901,-451.0333824,-32.31380099,1556749.16,34286.12631,-0.629340495,49.69532158,652005.98,34063.1445,34753.63303,33372.65597,686.6059566
47.63142857,-408.5251471,-52.36857143,1556432.387,34256.88814,-18.26667019,47.13514817,649361.1554,34053.9815,34739.14632,33368.81668,672.7548169
56.38310889,-362.4822059,-43.61689111,1557625.023,34248.50305,-21.73310605,48.97150529,651228.2594,34057.529,34744.81892,33370.23908,646.8430442
17.96875,-340.8630882,-82.03125,1555636.08,34182.03598,-59.6201073,43.31387807,648584.2465,34051.9035,34747.28051,33356.52649,640.4256839
32.04765625,-387.9260882,-67.95234375,1556472.189,34148.45918,-74.24849737,46.03879409,650564.2632,34084.746,34685.55423,33483.93777,622.3238494
40.18046875,-364.8682353,-59.81953125,1557266.877,34133.23929,-76.55907651,47.605609,652370.2149,34111.305,34650.75132,33571.85868,601.685003
18.46796875,-315.2934118,-81.53203125,1556138.225,34082.99272,-99.66714761,43.93763318,650450.3083,34123.9385,34615.5938,33632.2832,585.7203599
6.872975305,-303.8962353,-93.1270247,1555339.544,34026.04169,-124.655441,42.65730209,648504.4827,34116.242,34631.57648,33600.90752,564.3446199
11.70222222,-297.0996765,-88.29777778,1554921.04,33970.30013,-146.632076,42.02912924,646439.478,34094.301,34654.96633,33533.63567,552.3392899
19.12788666,-301.4858824,-80.87211334,1555172.945,33920.48945,-163.0774502,41.87296255,643727.6711,34086.5485,34669.77837,33503.31863,550.0879121
2.071895425,-362.9612059,-97.92810458,1553042.386,33837.98419,-197.6379291,37.89949903,641287.6768,34039.749,34710.58802,33368.90998,546.5052041
28.13040752,-414.3183529,-71.86959248,1554726.897,33813.4103,-194.3847667,44.64817668,643831.6908,34010.6965,34695.42647,33325.96653,546.0319752
22.45956113,-407.1759412,-77.54043887,1553932.641,33780.05292,-196.8361663,43.34460797,641866.5125,33978.348,34683.15603,33273.53997,529.5311198
57.02961046,-348.4879118,-42.97038954,1555692.488,33805.9192,-163.7416655,50.42447658,646018.9646,33979.2155,34683.95752,33274.47348,552.6867541
42.88690241,-287.1659706,-57.11309759,1554282.217,33790.85264,-158.3732485,46.17234963,643727.9425,33951.178,34654.63012,33247.72588,544.7841288
12.02978019,-256.0542941,-87.97021981,1551535.725,33729.50029,-181.2566454,41.33586531,640803.6926,33900.7135,34629.6976,33171.7294,535.6938339
18.32897862,-306.9364118,-81.67102138,1549377.816,33613.92158,-234.4569519,36.07697174,634185.7581,33829.5215,34664.32051,32994.72249,562.8585601
20.27971188,-432.8401471,-79.72028812,1550487.151,33517.64671,-271.1368849,36.61872756,637892.953,33766.383,34680.51987,32852.24613,559.6936629
5.064851485,-640.9276765,-94.93514851,1546813.128,33355.60181,-343.8144747,30.92077208,633102.3383,33647.722,34668.85704,32626.58696,582.422687
13.60278861,-880.5226176,-86.39721139,1546113.112,33234.8949,-385.0320226,33.70923728,637032.1168,33543.9305,34607.91821,32479.94279,589.2524951
31.10485127,-1026.249706,-68.89514873,1547993.017,33178.08225,-384.3388533,40.02504838,640429.0949,33471.2265,34527.46134,32414.99166,584.7330311
33.29834548,-1065.915529,-66.70165452,1549979.046,33134.83528,-375.8316824,40.78647659,643397.4101,33410.571,34462.34331,32358.79869,576.5606718
18.99400975,-1055.190206,-81.00599025,1548198.442,33058.28791,-388.2567573,37.44761014,641060.8569,33328.9075,34378.30877,32279.50623,562.8341952
39.17483999,-994.6560294,-60.82516001,1549259.722,33047.06286,-360.5915395,44.36705038,642935.6649,33290.1125,34331.71545,32248.50955,560.4196098
44.97859232,-851.0194118,-55.02140768,1549229.029,33053.18514,-325.3239012,46.20987553,646154.4038,33248.251,34250.12647,32246.37553,543.3860663
18.28806882,-799.3413824,-81.71193118,1547551.853,32985.59646,-337.5973595,39.69738831,641770.4777,33173.849,34151.90295,32195.79505,562.4420615
61.4461537,-697.8368529,-38.5538463,1550371.057,33044.88893,-272.8459396,51.58032342,645484.1272,33157.544,34106.65291,32208.43509,599.7362
78.69011303,-523.2603529,-21.30988697,1551871.742,33125.53441,-201.5002295,54.00331829,649179.0588,33157.2375,34105.70626,32208.76874,600.2636143
84.56097399,-348.9430882,-15.43902601,1550942.968,33185.32582,-149.3498272,53.01691632,646296.917,33155.537,34100.88395,32210.19005,579.3026418
78.25473508,-215.0577941,-21.74526492,1549398.992,33235.04904,-108.0432747,52.80140197,643090.8627,33153.6135,34095.51218,32211.71482,575.0753103
89.38133508,-7.196617647,-10.61866492,1550489.997,33304.42917,-58.72226316,55.25784959,645683.883,33176.2985,34152.59669,32200.00031,566.7820738
59.73493901,172.2394118,-40.26506099,1546823.048,33333.02395,-38.27814003,51.77649345,639461.6241,33169.559,34134.37589,32204.74211,607.9233543
72.37521782,214.8096176,-27.62478218,1549057.423,33395.81675,0.916977976,55.42214818,642790.5029,33181.596,34171.44052,32191.75148,599.8766861
98.97043343,317.1038235,-1.029566575,1553863.629,33540.01585,85.32868607,62.6117416,647848.7402,33206.759,34296.45517,32117.06283,622.0833514
85.01513768,475.0595294,-14.98486232,1550373.348,33648.60974,140.6916062,60.68872392,642194.5991,33239.8365,34422.73078,32056.94222,609.6952549
77.11834654,593.2364118,-22.88165346,1548560.599,33717.23244,167.2121664,57.71743708,637959.3385,33281.465,34530.94694,32031.98306,603.8263081
77.94647909,653.52,-22.05352091,1548867.703,33779.37878,187.6842615,57.94994461,642533.2074,33347.4985,34640.30785,32054.68915,593.8765718
60.88405731,729.0425294,-39.11594269,1545493.559,33778.15894,168.6309541,51.6482566,636772.1184,33391.417,34678.99603,32103.83797,613.5996738
58.07625428,690.5018824,-41.92374572,1541804.686,33768.03775,146.358523,50.67173844,631923.1841,33461.414,34653.20008,32269.62792,597.9854114
47.144266,528.2005588,-52.855734,1540018.78,33736.67405,113.7241279,48.22430922,627775.6874,33515.5395,34613.34866,32417.73034,588.592882
0.01091654,366.6308824,-99.98908346,1537299.525,33659.80684,57.13360039,43.27402802,625054.5008,33533.108,34595.79878,32470.41722,580.7641047
20.67979369,216.9792647,-79.32020631,1538248.09,33633.2766,36.12947086,47.91930379,627474.3735,33563.463,34580.49787,32546.42813,572.8988115
53.34877936,157.2773529,-46.65122064,1540259.604,33679.28105,60.541968,54.78266858,630513.0422,33634.342,34554.98824,32713.69576,583.4060393
37.76870096,147.5878235,-62.23129904,1539145.203,33686.24625,59.29167979,51.30986781,628640.4116,33672.213,34542.01612,32802.40988,568.728465
44.49908776,187.4447353,-55.50091224,1538677.572,33706.49741,66.14092203,52.70466187,630442.7588,33709.4705,34539.77677,32879.16423,554.6935747
44.08368634,271.7209118,-55.91631366,1538146.426,33723.17109,70.22849447,52.60449948,628723.8276,33773.7345,34410.33693,33137.13207,537.7126051
33.16961383,335.6787647,-66.83038617,1537756.473,33714.57095,58.83968662,49.92017347,627272.8113,33785.1535,34404.668,33165.639,520.7295618
25.63935834,321.9511765,-74.36064166,1536531.657,33691.21349,39.73108005,48.09655535,625734.6587,33779.6365,34405.80621,33153.46679,503.4438789
27.94594364,279.7859706,-72.05405636,1535729.949,33669.23435,23.26854122,47.89090055,623883.0773,33777.2565,34406.88726,33147.62574,491.5721732
47.47049158,252.7081765,-52.52950842,1535485.101,33681.74577,28.98742344,51.91617799,627301.2563,33787.4975,34409.15887,33165.83613,509.5591608
46.08664848,188.689,-53.91335152,1536632.544,33690.141,31.67307278,51.58332635,625434.5028,33786.963,34408.75221,33165.17379,494.0163636
49.87112525,165.5914412,-50.12887475,1535724.756,33684.25554,25.5419653,49.73703172,623354.7855,33793.3185,34406.55723,33180.07977,481.6751948
40.56490911,127.3588824,-59.43509089,1534844.301,33666.39747,12.81472195,47.9456602,621615.492,33780.636,34402.89424,33158.37776,461.4662523
72.27782479,117.9014412,-27.72217521,1536172.743,33694.3938,28.70688488,54.02276063,623741.7794,33750.589,34287.57699,33213.60101,461.59652
83.60518611,109.5583235,-16.39481389,1536896.144,33734.1853,50.12112211,55.99873757,625805.7798,33732.507,34207.74373,33257.27027,452.1967686
97.17505124,161.2322059,-2.824948758,1539604.038,33808.96192,90.43300459,60.71637104,628932.843,33739.0935,34240.93538,33237.25162,448.2455708
82.01425662,225.7058824,-17.98574338,1538551.761,33864.21767,115.2717387,59.09884251,625820.8081,33741.096,34250.27839,33231.91361,435.0837443
98.43872222,336.1365294,-1.561277783,1543184.433,33970.83798,168.5574507,65.23281062,630778.0324,33785.778,34434.94161,33136.61439,447.1227626
85.15354873,562.0789412,-14.84645127,1546135.447,34152.59825,261.8454877,72.09067461,639595.0771,33867.3675,34801.61247,32933.12253,486.9161367
77.42944758,736.9103235,-22.57055242,1545951.214,34286.95048,318.086024,68.32659718,635685.0232,33948.739,35024.95761,32872.52039,489.5806984
57.8707613,844.2334118,-42.1292387,1543095.485,34344.71042,323.4173157,59.81062537,631300.6873,34026.738,35089.07405,32964.40195,503.4313628
68.7311675,924.4462353,-31.2688325,1544478.459,34427.35169,343.4024894,62.59820893,635645.0309,34101.9225,35205.45487,32998.39013,511.647694
63.70694636,987.1117647,-36.29305364,1544024.819,34483.9008,346.1287366,60.50731553,633382.4076,34145.5805,35294.26144,32996.89956,495.3764301
81.37124671,923.5723235,-18.62875329,1546302.039,34587.94203,377.2453265,65.09177771,636125.67,34222.215,35451.83026,32992.59974,497.008828
98.34913043,925.5979706,-1.650869565,1549973.167,34744.48709,437.0374659,69.66567619,640237.1124,34318.41,35703.9213,32932.8987,512.1574831
92.03728973,1032.136235,-7.962710268,1550530.476,34883.42348,480.8554957,69.87470869,644261.8524,34416.158,35921.17623,32911.13977,508.3769486
86.66602263,1142.990412,-13.33397737,1549326.238,34986.04302,499.0612399,67.15803927,641537.9747,34515.878,36070.39921,32961.35679,496.1778809
81.39527532,1253.412353,-18.60472468,1548214.258,35064.21861,501.1992875,65.49929511,639949.6488,34617.5265,36169.2132,33065.8398,480.9144608
74.84511556,1328.076029,-25.15488444,1546271.64,35117.82146,488.6973101,63.28597884,638003.0266,34714.52,36223.17472,33205.86528,463.2334279
95.13935185,1354.369647,-4.860648148,1549512.712,35253.4466,526.6822872,70.13506526,642263.4517,34833.117,36395.89818,33270.33582,492.8324688
79.27556793,1365.985471,-20.72443207,1546541.674,35336.88972,530.0396079,65.13129923,638799.0526,34939.845,36482.1429,33397.5471,493.803721
74.32660825,1357.468324,-25.67339175,1545042.034,35410.55376,527.4353479,65.23678384,641627.5378,35052.0135,36526.41789,33577.60911,480.6170266
95.03229293,1392.308118,-4.967707074,1547114.875,35542.94259,560.3951403,70.18158505,644633.5754,35194.671,36611.26336,33778.07864,490.7079533
90.55350392,1512.646824,-9.446496078,1547208.696,35687.73025,597.8111014,72.05804027,649121.6299,35332.295,36744.65573,33919.93427,487.1952423
83.17942443,1566.952676,-16.82057557,1546180.876,35790.71555,606.8529957,68.57864197,646932.8633,35455.6595,36808.23193,34103.08707,474.7555822
85.32985287,1574.755,-14.67014713,1545131.97,35890.07347,613.0665254,69.29572191,649350.634,35567.704,36888.00652,34247.40148,466.061612
73.36107056,1584.107,-26.63892944,1543344.507,35944.40634,591.9360826,64.32381268,646523.3499,35671.4135,36873.60965,34469.21735,458.3729255
52.40210023,1477.843324,-47.59789977,1543875.53,35953.16416,545.7023046,58.83976406,642108.4289,35738.7245,36855.44473,34622.00427,472.7070022
32.96933806,1252.193971,-67.03066194,1544951.278,35939.56761,490.584646,55.99790682,638473.6771,35764.582,36866.47374,34662.69026,476.4422163
42.01278817,1057.347059,-57.98721183,1546572.069,35945.66126,452.5064274,57.84792126,640744.6855,35805.8335,36875.43785,34736.22915,469.7184866
40.94306026,875.1650588,-59.05693974,1545479.474,35948.82776,416.2511117,57.53974896,638042.1576,35868.2965,36815.95502,34920.63798,463.529309
55.07007864,735.3016176,-44.92992136,1546761.399,35979.49873,399.8106095,60.53017405,640974.4493,35929.0135,36788.80301,35069.22399,466.9957869
79.25429308,727.3307059,-20.74570692,1549159.892,36053.88823,410.9767049,65.06607823,645516.8757,36013.311,36756.6988,35269.9232,489.0710878
77.78110945,804.0117647,-22.21889055,1548852.11,36119.8498,415.9334268,65.20036647,649175.5375,36077.5305,36771.22009,35383.84091,482.0638673
95.21642359,889.6355294,-4.783576411,1551474.214,36217.20316,439.1202212,68.69419538,653255.763,36131.929,36886.11875,35377.73925,474.5221625
95.62972837,972.1233235,-4.370271629,1555693.609,36341.13207,475.9482769,71.70543334,658946.0675,36199.937,37055.72834,35344.14566,481.9384366
97.39479192,1068.026324,-2.605208078,1559104.365,36452.56246,501.7865738,72.00058372,662435.6093,36276.1265,37192.763,35359.49,465.4206911
93.72785632,1095.838294,-6.272143684,1561501.471,36540.7728,511.3085834,70.35853991,658828.8208,36353.2155,37279.41606,35427.01494,468.7477846
74.71205903,1086.274941,-25.28794097,1559070.786,36573.85509,486.9960999,62.40981354,656397.996,36419.348,37268.44799,35570.24801,460.0600857
89.38623262,1031.985882,-10.61376738,1561347.284,36635.99175,482.4200391,65.63612748,659127.996,36464.5915,37344.15121,35585.03179,458.0029367
91.43549916,998.1103235,-8.564500841,1562391.32,36718.78885,490.6548628,68.18002744,662841.7459,36533.4765,37434.41889,35632.53411,457.787727
88.32114232,973.5633529,-11.67885768,1560616.121,36793.125,493.0579313,68.4044288,665432.1665,36602.8235,37508.27745,35697.36955,444.8757465
97.81739104,1010.115412,-2.182608956,1562808.104,36903.22433,516.6485072,72.15074264,668246.8325,36663.5935,37665.39019,35661.79681,441.3567646
97.20124293,1112.627029,-2.798757067,1566512.698,37057.88109,564.6845594,76.10753844,673208.0251,36735.3085,37907.71402,35562.90298,446.40771
94.32198942,1263.473382,-5.678010577,1567972.676,37203.14361,602.6013005,76.78085042,677502.9027,36819.67,38134.84822,35504.49178,444.9621593
83.28817277,1308.891529,-16.71182723,1568354.599,37295.57246,605.4189034,70.41105739,673727.3396,36887.693,38275.83292,35499.55308,463.8855764
58.86136653,1289.882824,-41.13863347,1566591.924,37322.6668,569.0112828,61.68171307,670710.2422,36947.7535,38332.50611,35563.00089,477.3458924
65.10951746,1234.692118,-34.89048254,1567784.075,37370.09656,548.3301979,63.86144084,672993.4644,37031.1685,38380.47607,35681.86093,476.2447572
56.85105141,1134.277265,-43.14894859,1566293.842,37397.84769,517.88832,61.7518669,670305.8302,37117.5205,38371.39037,35863.65063,474.035846
87.12733335,1029.881618,-12.87266665,1568483.333,37488.32533,527.8784348,67.50232474,673711.5409,37222.0785,38428.71159,36015.44541,487.6082856
72.94896444,988.8846176,-27.05103556,1565953.208,37535.66862,511.1004514,62.7500753,670421.2126,37315.778,38403.99555,36227.56045,479.6141223
33.61468726,958.9213824,-66.38531274,1560025.309,37509.33814,451.8291488,53.89182101,660833.2584,37373.7445,38328.92036,36418.56864,566.3038279
41.90170702,828.4093824,-58.09829298,1566068.121,37509.32238,413.8858872,56.14866605,668400.5965,37422.3345,38297.94854,36546.72046,593.1121259
46.39606613,736.2836471,-53.60393387,1567507.328,37522.9634,387.611071,57.49039741,671731.8394,37475.486,38256.43657,36694.53543,591.191974
32.22668661,641.9308529,-67.77331339,1564421.479,37496.13495,339.4838381,52.5857127,668481.2086,37499.0735,38229.92144,36768.22556,593.0111187
46.74116002,481.0944412,-53.25883998,1566494.673,37512.47562,321.5960763,56.66418818,671883.4183,37522.6745,38236.77159,36808.57741,603.6367531
45.22049838,366.6304412,-54.77950162,1567899.282,37522.48954,301.4348261,56.11953669,669153.7043,37543.2105,38239.75394,36846.66706,590.6605565
8.085384427,357.2322353,-91.91461557,1564540.139,37425.51093,218.990031,44.4100711,664269.9108,37527.261,38275.09375,36779.42825,625.4805167
15.79848566,171.2151471,-84.20151434,1564548.841,37310.67347,133.4799489,41.68081362,658294.6381,37516.028,38313.02015,36719.03585,638.188337
30.13800308,-15.12067647,-69.86199692,1567588.917,37259.83168,94.0909109,47.20566979,662120.8272,37510.502,38322.02331,36698.98069,634.7605986
28.36996136,-123.7791471,-71.63003864,1566720.947,37209.76612,58.56695334,46.61923821,659025.5073,37491.8705,38342.01071,36641.73029,610.1348416
38.48730717,-234.1465882,-61.51269283,1567169.461,37200.7253,50.61824638,50.41527054,661997.9588,37485.153,38344.07796,36626.22804,613.7309243
51.25946464,-262.4657941,-48.74053536,1569764.035,37236.2526,69.75725664,54.78642668,664967.2404,37477.5685,38334.31265,36620.82435,607.035144
56.99833485,-110.9785588,-43.00166515,1570343.73,37286.52692,95.61434722,56.6362164,668121.4785,37455.0765,38271.83288,36638.32012,593.5204909
58.16433127,10.01764706,-41.83566873,1571760.544,37334.05666,117.1515624,57.02095502,670506.1725,37429.859,38188.64871,36671.06929,581.6847415
61.22396824,54.10394118,-38.77603176,1571130.329,37321.51577,100.5422402,50.47471364,667972.6919,37397.041,38128.57254,36665.50946,592.6144028
43.99686511,35.16188235,-56.00313489,1569377.386,37270.20167,62.18539533,46.17740658,665271.3924,37368.935,38125.43918,36612.43082,588.8969455
47.21069041,-23.67326471,-52.78930959,1569162.97,37233.27478,35.93937274,47.08254739,667810.3749,37334.678,38094.07235,36575.28365,577.6543065
29.0052285,-157.7142059,-70.9947715,1566992.106,37153.15548,-13.82066629,42.20792179,665192.025,37287.3855,38096.40616,36478.36484,588.5361418
49.09919353,-300.4184118,-50.90080647,1569421.265,37127.17208,-26.65123059,47.49482863,668053.385,37231.478,37965.75021,36497.20579,576.4978459
74.23915456,-338.6795882,-25.76084544,1571673.138,37159.01847,-3.873681473,53.25637871,670667.6222,37207.609,37889.96328,36525.25472,570.3401426
68.12032949,-304.1567941,-31.87967051,1570736.032,37173.38667,6.099539989,51.76742251,668764.7314,37204.0385,37884.36661,36523.71039,551.8294182
48.13300194,-278.0778529,-51.86699806,1569694.747,37159.06445,-2.175224279,48.79462363,667034.3254,37181.876,37849.75852,36513.99348,537.7744597
66.36184639,-211.2105,-33.63815361,1570026.826,37187.92519,16.05993448,53.25127735,669999.9182,37170.0705,37815.10653,36525.03447,544.8048555
89.30245586,-67.57358824,-10.69754414,1571619.121,37250.06583,52.37705391,56.88644046,672722.4676,37186.682,37862.8477,36510.5163,531.0930801
92.29837398,14.10508824,-7.701626016,1573439.989,37310.75972,84.32525797,57.54134046,676127.0545,37191.011,37879.18657,36502.83543,522.2500029
55.37154472,42.82864706,-44.62845528,1571268.992,37302.80109,72.16245195,50.26041918,673600.9555,37174.1855,37838.80663,36509.56437,524.8035741
67.14715447,106.8786765,-32.85284553,1570945.575,37315.21561,73.36501189,52.33180563,675916.2173,37204.2235,37851.68848,36556.75852,519.8490331
91.16422764,166.8560882,-8.835772358,1572567.083,37365.36286,97.03659005,56.32662482,678081.3667,37260.578,37870.53033,36650.62567,506.8576736
80.9488585,225.1979118,-19.0511415,1572714.218,37430.02915,127.1638198,58.35032381,682279.3241,37306.628,37947.86658,36665.38942,515.2642684
98.51388889,302.3415,-1.486111111,1576298.151,37542.3346,182.9792411,63.21990492,686247.0971,37376.027,38112.75545,36639.29855,516.3818206
87.63878353,414.2673824,-12.36121647,1575348.003,37616.02598,210.4804488,60.04327597,682139.0402,37423.68,38214.95637,36632.40363,504.4538334
79.92322369,533.5633529,-20.07677631,1573157.81,37661.99052,218.9181421,57.67975924,678305.1673,37448.359,38273.58298,36623.13502,498.1907025
59.31691433,554.8221471,-40.68308567,1574625.027,37672.44378,205.4547035,53.9274817,676127.2625,37454.713,38286.84747,36622.57853,496.5213666
62.69916721,550.4416765,-37.30083279,1575029.641,37692.07395,198.8893918,55.06014043,677819.5829,37463.5465,38307.16014,36619.93286,479.8919833
59.99543674,507.8266471,-40.00456326,1574749.963,37704.34675,188.6431859,54.4141448,676231.85,37490.7525,38338.85755,36642.64745,468.3868416
98.45690512,459.7536765,-1.543094883,1576847.541,37782.46585,218.8399967,61.36409829,678478.5772,37558.4315,38434.44106,36682.42194,475.3013529
91.77605718,522.1644706,-8.223942823,1579997.01,37910.25974,275.9562446,66.29221987,683876.0608,37645.815,38621.83704,36669.79296,488.7126848
70.39102963,733.1812353,-29.60897037,1578793.372,38029.75177,322.7881056,66.95228734,693880.0072,37754.5185,38739.07822,36769.95878,539.9703502
93.43741436,940.8472059,-6.56258564,1582742.731,38210.06487,401.7220353,72.11754725,699791.8817,37875.7095,39021.83949,36729.57951,567.3553252
88.594485,1207.537059,-11.405515,1581890.049,38366.68822,459.1974271,72.1390541,703908.6441,37976.6455,39271.38084,36681.91016,560.1156591
78.57300174,1375.600971,-21.42699826,1582121.319,38475.07112,482.6273503,67.76421627,701229.8932,38072.2845,39424.45726,36720.11174,552.5309692
70.12605158,1380.631824,-29.87394842,1582990.365,38547.02564,482.3352691,64.38613726,698333.9808,38169.7225,39498.44423,36841.00077,558.6359
81.71931048,1375.265265,-18.28068952,1583504.45,38643.08489,496.7713277,67.09480801,701112.7214,38264.32,39622.46767,36906.17233,552.1954785
85.92332321,1354.495794,-14.07667679,1584022.494,38738.55624,509.7315295,68.0439547,703457.2491,38349.577,39756.95204,36942.20196,536.5000872
87.59254658,1296.857735,-12.40745342,1582812.142,38830.08474,519.3336074,68.74213226,706757.716,38435.5645,39884.50146,36986.62754,526.8886524
99.49918395,1323.982235,-0.500816053,1586602.882,38971.12811,557.8639693,73.17539316,710741.0916,38567.4065,40040.88711,37093.92589,524.9680344
99.94163283,1427.588353,-0.058367168,1590906.209,39108.12836,590.5265152,74.12086093,715068.9277,38697.5425,40193.73865,37201.34635,522.0296033
90.10035125,1550.001353,-9.899648753,1589888.548,39253.70991,625.4500881,75.79196936,721906.0052,38822.976,40380.10208,37265.84992,519.5432031
78.89768096,1631.1105,-21.10231904,1586518.913,39340.21392,621.9520316,68.73038673,717607.707,38925.5825,40483.27405,37367.89095,525.9208315
84.56703417,1659.654353,-15.43296583,1587387.913,39445.5814,630.3100554,70.96305518,720522.5442,39018.49,40629.9726,37407.0074,513.7179149
86.67197334,1701.475088,-13.32802666,1586113.614,39555.29588,640.6814979,72.25419039,724031.2189,39127.161,40767.7567,37486.5653,509.1344924
99.91485269,1745.129676,-0.085147309,1590938.447,39729.8871,689.0733518,77.01175023,728881.6342,39272.3595,40986.6975,37558.0215,525.0434573
85.27919644,1725.459971,-14.72080356,1588885.2,39847.07015,698.7152504,71.3554768,724348.1164,39415.778,41072.42717,37759.12883,521.6346389
67.79890554,1683.977882,-32.20109446,1585939.332,39893.7288,665.4607236,63.30139716,720947.1897,39534.645,41051.39203,38017.89797,519.9707361
71.16972545,1632.711412,-28.83027455,1586389.607,39944.75296,638.1569123,64.14191564,724100.0815,39659.2595,40976.67438,38341.84462,510.8335407
60.51658264,1510.286882,-39.48341736,1586378.967,39976.0419,601.7554999,62.2658887,720911.1701,39753.7185,40928.09598,38579.34102,508.5997163
51.75424459,1310.763353,-48.24575541,1589283.92,39990.88964,559.0376355,60.4591347,716741.2467,39821.0425,40906.46817,38735.61683,515.6054509
44.06186662,1118.982824,-55.93813338,1586804.418,39995.86302,514.4751191,59.2674467,714234.5446,39882.1295,40864.94425,38899.31475,494.7064901
38.10775887,994.565,-61.89224113,1585595.78,39995.45062,470.8729753,58.52429917,712177.5125,39912.663,40869.03009,38956.29591,502.2410265
7.895613953,795.9555588,-92.10438605,1581616.339,39887.6492,367.0629427,44.77031474,706579.0867,39902.773,40884.52704,38921.01896,541.2616675
38.28636821,540.2832059,-61.71363179,1585699.619,39844.51864,311.6396642,50.62070295,711131.2708,39922.0035,40860.45155,38983.55545,567.602977
5.186702559,330.4370588,-94.81329744,1582005.086,39682.23082,189.9341365,39.44581798,706308.5986,39902.635,40927.22053,38878.04947,604.8384786
15.44355564,-2.701676471,-84.55644436,1585014.306,39557.57471,101.9849721,41.2346503,710641.0296,39876.627,40987.18456,38766.06944,595.6357301
19.04874957,-309.2249706,-80.95125043,1586344.76,39462.09275,39.42725113,42.66631109,713094.367,39850.744,41030.32436,38671.16364,579.658178
12.86030384,-552.1224118,-87.13969616,1585612.091,39308.87905,-52.19167275,37.18954307,708176.3459,39795.1425,41142.63387,38447.65113,603.8583081
19.38987835,-707.0240882,-80.61012165,1586343.718,39202.49518,-107.5824345,40.28262503,710617.7164,39726.297,41183.98607,38268.60793,597.6555718
22.21057974,-842.7656765,-77.78942026,1586745.903,39113.00916,-148.1303825,40.60633908,712710.1194,39652.933,41193.73634,38112.12966,584.7916024
43.47672405,-837.0299118,-56.52327595,1589539.558,39101.94127,-138.4322747,48.03915134,716151.6897,39594.4335,41136.55574,38052.31126,591.8586308
61.81628237,-773.1556765,-38.18371763,1592874.5,39154.61043,-92.00609597,53.86205799,719968.2704,39574.157,41110.19636,38038.11764,585.8530143
62.48237563,-592.3921765,-37.51762437,1593026.701,39202.51837,-53.23087222,54.06340872,722514.5221,39543.3295,41058.07187,38028.58713,572.2792276
55.31480369,-425.6712059,-44.68519631,1592300.696,39219.70526,-36.80320833,51.46088929,719274.8452,39496.4785,40976.17051,38016.78649,569.519997
44.12867854,-317.2245,-55.87132146,1592155.588,39196.62456,-46.23380548,47.60901546,716067.8309,39405.572,40755.56762,38055.57638,571.3999973
41.5515119,-282.3645,-58.4484881,1591385.617,39146.52395,-71.10252057,44.75015602,712521.5702,39316.1775,40568.92076,38063.43424,583.6171403
39.74451322,-367.2052941,-60.25548678,1590161.659,39077.55542,-105.0613997,42.42151091,708798.532,39237.79,40455.97933,38019.60067,594.6337731
