Close,date,Stochastic,ADI,EMA,MACD,RSI,OBV,ATR
32425.71,2021-01-28T16:00,99.33079689,1514048.924,31597.07378,217.9843577,64.10991967,667904.9946,621.0192251
32281.49,2021-01-28T17:00,87.57197182,1513116.143,31688.32928,251.8847643,61.58573367,664370.755,600.2278519
32633.68,2021-01-28T18:00,98.04493632,1516601.146,31814.37604,303.6693591,65.19014652,668368.2914,597.8230053
32564.71,2021-01-28T19:00,90.54155989,1515560.14,31914.42057,335.2788352,63.92517199,664470.1499,575.7620764
32577.96,2021-01-28T20:00,84.57470758,1514593.274,32002.89249,357.2802329,64.0694182,668068.15,570.8976423
33183.53,2021-01-28T21:00,95.4890488,1517554.851,32160.31083,418.7538039,69.9778825,672374.0939,581.3756679
33469.67,2021-01-28T22:00,99.2904648,1521002.563,32334.89205,484.9707179,72.2960803,676225.1325,565.7516916
33364.86,2021-01-28T23:00,84.78129834,1520254.461,32472.22111,522.962423,70.15909288,669160.0172,579.4822851
34150.23,2021-01-29T00:00,94.92477859,1527101.488,32695.95563,609.4189165,75.90619459,679324.4051,608.0242647
33906.57,2021-01-29T01:00,87.18472446,1525832.315,32857.37088,650.7732756,71.31711843,674201.9369,610.1553886
33969.2,2021-01-29T02:00,89.17421634,1525479.153,33005.61476,680.7533201,71.78923128,678852.5854,597.3685752
33733.58,2021-01-29T03:00,78.63116687,1523828.952,33102.67679,677.688189,67.3011574,672043.383,598.5529627
33062.82,2021-01-29T04:00,53.11353383,1519761.737,33097.36255,614.0558705,56.47662555,663433.4479,640.3713225
32980.32,2021-01-29T05:00,50.01203008,1519911.246,33081.75688,550.6225055,55.29855354,657743.9149,625.9169423
32483.74,2021-01-29T06:00,17.23497208,1516027.822,33002.0213,455.0358805,48.71198944,650415.7783,627.7643036
32266.35,2021-01-29T07:00,14.65589242,1515936.181,32903.93179,357.6188281,46.1220547,643679.2241,633.751139
36240.24,2021-01-29T08:00,92.32036887,1532223.602,33348.77288,594.2249685,73.67544219,662992.0515,916.5610577
36877.16,2021-01-29T09:00,81.68043986,1543284.677,33819.2245,823.6367883,75.81065792,695049.8207,1093.818839
36617.23,2021-01-29T10:00,77.40147499,1547538.978,34192.2919,973.2540625,73.20117226,681698.0809,1137.873922
37025.32,2021-01-29T11:00,84.11944819,1552870.061,34570.02898,1111.938547,74.67503722,691693.1148,1112.812213
37840.07,2021-01-29T12:00,97.53185395,1562336.66,35006.03445,1272.91712,77.35300629,701588.7325,1128.65277
38250.03,2021-01-29T13:00,95.73989269,1568827.015,35438.56719,1417.237118,78.58036258,711779.2542,1158.933286
37058.49,2021-01-29T14:00,77.73127787,1563928.84,35654.5569,1419.105867,67.18374157,699402.4755,1218.410194
37129.4,2021-01-29T15:00,78.80299252,1564285.791,35851.20264,1410.054478,67.48595697,706522.3364,1189.79518
36039.18,2021-01-29T16:00,62.3257009,1556682.999,35876.26629,1299.92482,58.55705414,696212.6914,1230.595525
35741.23,2021-01-29T17:00,57.8225648,1551923.28,35858.26145,1175.058851,56.36229297,688148.3747,1204.481559
35202.46,2021-01-29T18:00,49.67974004,1550360.982,35770.82126,1020.8596,52.52834296,676935.9768,1218.446447
34318.57,2021-01-29T19:00,36.32086451,1549008.752,35577.18776,817.9047504,46.89271088,665521.0678,1264.067415
34574.61,2021-01-29T20:00,40.19058415,1551438.656,35443.51072,669.9985319,48.61259773,673185.2048,1253.109028
34635.53,2021-01-29T21:00,40.28542572,1553732.178,35335.77996,551.3419956,49.03550991,677886.7689,1213.101241
34485.98,2021-01-29T22:00,19.59458654,1551395.68,35222.4733,440.1644587,47.99134839,673808.1419,1205.375438
34252.2,2021-01-29T23:00,14.94862775,1552263.79,35093.10353,329.3943149,46.33050147,668837.7488,1186.433621
34250.1,2021-01-30T00:00,14.90689402,1548301.335,34980.70306,238.687287,46.314996,664391.358,1147.877648
34123.05,2021-01-30T01:00,12.38200282,1545940.048,34866.34931,154.7654014,45.32664426,660521.9086,1137.74353
33862.51,2021-01-30T02:00,7.204236968,1543899.237,34732.50407,66.46711042,43.28665288,656533.7112,1111.423278
33273.36,2021-01-30T03:00,7.97312653,1542286.938,34537.95153,-50.46764304,39.01103937,649725.992,1115.964472
33503.13,2021-01-30T04:00,14.29447723,1544516.632,34399.97533,-123.17883,41.44041436,653911.9288,1083.00701
33503.72,2021-01-30T05:00,14.306914,1543828.647,34280.47462,-178.6954713,41.44686402,657550.3933,1063.638652
33809.79,2021-01-30T06:00,27.32491676,1547097.54,34217.71667,-195.7391593,44.84084865,661235.3872,1038.535891
34046.8,2021-01-30T07:00,38.48201097,1549484.045,34194.92778,-187.9550497,47.38420066,665103.306,1021.497613
33751.77,2021-01-30T12:00,36.60026697,1551334.763,34135.84007,-203.2496072,44.62578949,662099.8822,993.9742125
34237.69,2021-01-30T13:00,55.83887365,1553364.362,34149.42006,-174.1534388,49.80830473,665119.2574,971.7589116
34234.73,2021-01-30T14:00,55.72187483,1553884.925,34160.79472,-149.6087662,49.77774286,662121.4875,930.9189893
34210.2,2021-01-30T15:00,54.75228662,1552970.296,34167.38209,-130.6304755,49.50664126,659161.5448,896.0519187
33956.7,2021-01-30T16:00,53.68595825,1553957.113,34139.29115,-134.4950002,46.67740825,653571.5901,885.0732102
34253.67,2021-01-30T17:00,67.77371917,1556584.491,34154.54166,-112.3001407,50.26333345,656904.398,846.670838
34340,2021-01-30T18:00,71.86907021,1558636.943,34179.26944,-86.74450833,51.28887204,659163.1458,803.4000639
34286.5,2021-01-30T19:00,87.25373134,1559432.118,34193.56685,-70.00155413,50.5926631,657115.201,772.5250593
34154.63,2021-01-30T20:00,79.38089552,1558228.579,34188.37527,-66.60566062,48.83308903,655096.7075,743.7511265
34675.53,2021-01-30T21:00,99.1430162,1560233.03,34253.32923,-21.63274508,55.42755334,657184.6654,742.3117603
34526.13,2021-01-30T22:00,83.52364336,1558276.549,34289.70267,1.931023456,53.30556122,655089.8728,709.5194917
34262.88,2021-01-30T23:00,67.68619901,1556749.16,34286.12631,-0.629340495,49.69532158,652005.98,686.6059566
34066.84,2021-01-31T00:00,47.63142857,1556432.387,34256.88814,-18.26667019,47.13514817,649361.1554,672.7548169
34194,2021-01-31T01:00,56.38310889,1557625.023,34248.50305,-21.73310605,48.97150529,651228.2594,646.8430442
33750,2021-01-31T02:00,17.96875,1555636.08,34182.03598,-59.6201073,43.31387807,648584.2465,640.4256839
33930.21,2021-01-31T03:00,32.04765625,1556472.189,34148.45918,-74.24849737,46.03879409,650564.2632,622.3238494
34034.31,2021-01-31T04:00,40.18046875,1557266.877,34133.23929,-76.55907651,47.605609,652370.2149,601.685003
33756.39,2021-01-31T05:00,18.46796875,1556138.225,34082.99272,-99.66714761,43.93763318,650450.3083,585.7203599
33655.86,2021-01-31T06:00,6.872975305,1555339.544,34026.04169,-124.655441,42.65730209,648504.4827,564.3446199
33607.98,2021-01-31T07:00,11.70222222,1554921.04,33970.30013,-146.632076,42.02912924,646439.478,552.3392899
33596.72,2021-01-31T08:00,19.12788666,1555172.945,33920.48945,-163.0774502,41.87296255,643727.6711,550.0879121
33301.7,2021-01-31T09:00,2.071895425,1553042.386,33837.98419,-197.6379291,37.89949903,641287.6768,546.5052041
33653.68,2021-01-31T10:00,28.13040752,1554726.897,33813.4103,-194.3847667,44.64817668,643831.6908,546.0319752
33563.23,2021-01-31T11:00,22.45956113,1553932.641,33780.05292,-196.8361663,43.34460797,641866.5125,529.5311198
33974.05,2021-01-31T12:00,57.02961046,1555692.488,33805.9192,-163.7416655,50.42447658,646018.9646,552.6867541
33692.92,2021-01-31T13:00,42.88690241,1554282.217,33790.85264,-158.3732485,46.17234963,643727.9425,544.7841288
33330.71,2021-01-31T14:00,12.02978019,1551535.725,33729.50029,-181.2566454,41.33586531,640803.6926,535.6938339
32862.66,2021-01-31T15:00,18.32897862,1549377.816,33613.92158,-234.4569519,36.07697174,634185.7581,562.8585601
32891.86,2021-01-31T16:00,20.27971188,1550487.151,33517.64671,-271.1368849,36.61872756,637892.953,559.6936629
32302.31,2021-01-31T17:00,5.064851485,1546813.128,33355.60181,-343.8144747,30.92077208,633102.3383,582.422687
32450.3,2021-01-31T18:00,13.60278861,1546113.112,33234.8949,-385.0320226,33.70923728,637032.1168,589.2524951
32808.8,2021-01-31T19:00,31.10485127,1547993.017,33178.08225,-384.3388533,40.02504838,640429.0949,584.7330311
32853.73,2021-01-31T20:00,33.29834548,1549979.046,33134.83528,-375.8316824,40.78647659,643397.4101,576.5606718
32560.73,2021-01-31T21:00,18.99400975,1548198.442,33058.28791,-388.2567573,37.44761014,641060.8569,562.8341952
32974.1,2021-01-31T22:00,39.17483999,1549259.722,33047.06286,-360.5915395,44.36705038,642935.6649,560.4196098
33092.98,2021-01-31T23:00,44.97859232,1549229.029,33053.18514,-325.3239012,46.20987553,646154.4038,543.3860663
32546.27,2021-02-01T00:00,18.28806882,1547551.853,32985.59646,-337.5973595,39.69738831,641770.4777,562.4420615
33430.29,2021-02-01T01:00,61.4461537,1550371.057,33044.88893,-272.8459396,51.58032342,645484.1272,599.7362
33649.73,2021-02-01T02:00,78.69011303,1551871.742,33125.53441,-201.5002295,54.00331829,649179.0588,600.2636143
33573.97,2021-02-01T03:00,84.56097399,1550942.968,33185.32582,-149.3498272,53.01691632,646296.917,579.3026418
33558.25,2021-02-01T04:00,78.25473508,1549398.992,33235.04904,-108.0432747,52.80140197,643090.8627,575.0753103
33755.4,2021-02-01T05:00,89.38133508,1550489.997,33304.42917,-58.72226316,55.25784959,645683.883,566.7820738
33518.89,2021-02-01T06:00,59.73493901,1546823.048,33333.02395,-38.27814003,51.77649345,639461.6241,607.9233543
33803.97,2021-02-01T07:00,72.37521782,1549057.423,33395.81675,0.916977976,55.42214818,642790.5029,599.8766861
34477.31,2021-02-01T08:00,98.97043343,1553863.629,33540.01585,85.32868607,62.6117416,647848.7402,622.0833514
34354.47,2021-02-01T09:00,85.01513768,1550373.348,33648.60974,140.6916062,60.68872392,642194.5991,609.6952549
34163.28,2021-02-01T10:00,77.11834654,1548560.599,33717.23244,167.2121664,57.71743708,637959.3385,603.8263081
34183.33,2021-02-01T11:00,77.94647909,1548867.703,33779.37878,187.6842615,57.94994461,642533.2074,593.8765718
33770.23,2021-02-01T12:00,60.88405731,1545493.559,33778.15894,168.6309541,51.6482566,636772.1184,613.5996738
33702.25,2021-02-01T13:00,58.07625428,1541804.686,33768.03775,146.358523,50.67173844,631923.1841,597.9854114
33532.81,2021-02-01T14:00,47.144266,1540018.78,33736.67405,113.7241279,48.22430922,627775.6874,588.592882
33160.17,2021-02-01T15:00,0.01091654,1537299.525,33659.80684,57.13360039,43.27402802,625054.5008,580.7641047
33460.83,2021-02-01T16:00,20.67979369,1538248.09,33633.2766,36.12947086,47.91930379,627474.3735,572.8988115
33978.31,2021-02-01T17:00,53.34877936,1540259.604,33679.28105,60.541968,54.78266858,630513.0422,583.4060393
33731.52,2021-02-01T18:00,37.76870096,1539145.203,33686.24625,59.29167979,51.30986781,628640.4116,568.728465
33838.13,2021-02-01T19:00,44.49908776,1538677.572,33706.49741,66.14092203,52.70466187,630442.7588,554.6935747
33831.55,2021-02-01T20:00,44.08368634,1538146.426,33723.17109,70.22849447,52.60449948,628723.8276,537.7126051
33658.67,2021-02-01T21:00,33.16961383,1537756.473,33714.57095,58.83968662,49.92017347,627272.8113,520.7295618
33539.39,2021-02-01T22:00,25.63935834,1536531.657,33691.21349,39.73108005,48.09655535,625734.6587,503.4438789
33526.37,2021-02-01T23:00,27.94594364,1535729.949,33669.23435,23.26854122,47.89090055,623883.0773,491.5721732
33763.07,2021-02-02T00:00,47.47049158,1535485.101,33681.74577,28.98742344,51.91617799,627301.2563,509.5591608
33744.71,2021-02-02T01:00,46.08664848,1536632.544,33690.141,31.67307278,51.58332635,625434.5028,494.0163636
33646,2021-02-02T02:00,49.87112525,1535724.756,33684.25554,25.5419653,49.73703172,623354.7855,481.6751948
33550.32,2021-02-02T03:00,40.56490911,1534844.301,33666.39747,12.81472195,47.9456602,621615.492,461.4662523
33876.37,2021-02-02T04:00,72.27782479,1536172.743,33694.3938,28.70688488,54.02276063,623741.7794,461.59652
33992.83,2021-02-02T05:00,83.60518611,1536896.144,33734.1853,50.12112211,55.99873757,625805.7798,452.1967686
34295.01,2021-02-02T06:00,97.17505124,1539604.038,33808.96192,90.43300459,60.71637104,628932.843,448.2455708
34223.38,2021-02-02T07:00,82.01425662,1538551.761,33864.21767,115.2717387,59.09884251,625820.8081,435.0837443
34663.87,2021-02-02T08:00,98.43872222,1543184.433,33970.83798,168.5574507,65.23281062,630778.0324,447.1227626
35334.04,2021-02-02T09:00,85.15354873,1546135.447,34152.59825,261.8454877,72.09067461,639595.0771,486.9161367
35160.24,2021-02-02T10:00,77.42944758,1545951.214,34286.95048,318.086024,68.32659718,635685.0232,489.5806984
34720.15,2021-02-02T11:00,57.8707613,1543095.485,34344.71042,323.4173157,59.81062537,631300.6873,503.4313628
34964.52,2021-02-02T16:00,68.7311675,1544478.459,34427.35169,343.4024894,62.59820893,635645.0309,511.647694
34851.47,2021-02-02T17:00,63.70694636,1544024.819,34483.9008,346.1287366,60.50731553,633382.4076,495.3764301
35264.21,2021-02-02T18:00,81.37124671,1546302.039,34587.94203,377.2453265,65.09177771,636125.67,497.008828
35762.03,2021-02-02T19:00,98.34913043,1549973.167,34744.48709,437.0374659,69.66567619,640237.1124,512.1574831
35786.51,2021-02-02T20:00,92.03728973,1550530.476,34883.42348,480.8554957,69.87470869,644261.8524,508.3769486
35653.07,2021-02-02T21:00,86.66602263,1549326.238,34986.04302,499.0612399,67.15803927,641537.9747,496.1778809
35572.36,2021-02-02T22:00,81.39527532,1548214.258,35064.21861,501.1992875,65.49929511,639949.6488,480.9144608
35466.24,2021-02-02T23:00,74.84511556,1546271.64,35117.82146,488.6973101,63.28597884,638003.0266,463.2334279
36135.01,2021-02-03T00:00,95.13935185,1549512.712,35253.4466,526.6822872,70.13506526,642263.4517,492.8324688
35879.27,2021-02-03T01:00,79.27556793,1546541.674,35336.88972,530.0396079,65.13129923,638799.0526,493.803721
35889.37,2021-02-03T02:00,74.32660825,1545042.034,35410.55376,527.4353479,65.23678384,641627.5378,480.6170266
36403.47,2021-02-03T03:00,95.03229293,1547114.875,35542.94259,560.3951403,70.18158505,644633.5754,490.7079533
36628.85,2021-02-03T04:00,90.55350392,1547208.696,35687.73025,597.8111014,72.05804027,649121.6299,487.1952423
36460.12,2021-02-03T05:00,83.17942443,1546180.876,35790.71555,606.8529957,68.57864197,646932.8633,474.7555822
36535.9,2021-02-03T06:00,85.32985287,1545131.97,35890.07347,613.0665254,69.29572191,649350.634,466.061612
36297.57,2021-02-03T07:00,73.36107056,1543344.507,35944.40634,591.9360826,64.32381268,646523.3499,458.3729255
36010.09,2021-02-03T08:00,52.40210023,1543875.53,35953.16416,545.7023046,58.83976406,642108.4289,472.7070022
35851.19,2021-02-03T09:00,32.96933806,1544951.278,35939.56761,490.584646,55.99790682,638473.6771,476.4422163
35985.27,2021-02-03T10:00,42.01278817,1546572.069,35945.66126,452.5064274,57.84792126,640744.6855,469.7184866
35969.41,2021-02-03T11:00,40.94306026,1545479.474,35948.82776,416.2511117,57.53974896,638042.1576,463.529309
36178.86,2021-02-03T12:00,55.07007864,1546761.399,35979.49873,399.8106095,60.53017405,640974.4493,466.9957869
36537.42,2021-02-03T13:00,79.25429308,1549159.892,36053.88823,410.9767049,65.06607823,645516.8757,489.0710878
36548.6,2021-02-03T14:00,77.78110945,1548852.11,36119.8498,415.9334268,65.20036647,649175.5375,482.0638673
36850,2021-02-03T15:00,95.21642359,1551474.214,36217.20316,439.1202212,68.69419538,653255.763,474.5221625
37146.67,2021-02-03T16:00,95.62972837,1555693.609,36341.13207,475.9482769,71.70543334,658946.0675,481.9384366
37176.86,2021-02-03T17:00,97.39479192,1559104.365,36452.56246,501.7865738,72.00058372,662435.6093,465.4206911
37114.14,2021-02-03T18:00,93.72785632,1561501.471,36540.7728,511.3085834,70.35853991,658828.8208,468.7477846
36788.89,2021-02-03T19:00,74.71205903,1559070.786,36573.85509,486.9960999,62.40981354,656397.996,460.0600857
37039.88,2021-02-03T20:00,89.38623262,1561347.284,36635.99175,482.4200391,65.63612748,659127.996,458.0029367
37256.97,2021-02-03T21:00,91.43549916,1562391.32,36718.78885,490.6548628,68.18002744,662841.7459,457.787727
37276.31,2021-02-03T22:00,88.32114232,1560616.121,36793.125,493.0579313,68.4044288,665432.1665,444.8757465
37618.87,2021-02-03T23:00,97.81739104,1562808.104,36903.22433,516.6485072,72.15074264,668246.8325,441.3567646
38063.15,2021-02-04T00:00,97.20124293,1566512.698,37057.88109,564.6845594,76.10753844,673208.0251,446.40771
38147.35,2021-02-04T01:00,94.32198942,1567972.676,37203.14361,602.6013005,76.78085042,677502.9027,444.9621593
37896.36,2021-02-04T02:00,83.28817277,1568354.599,37295.57246,605.4189034,70.41105739,673727.3396,463.8855764
37498.78,2021-02-04T03:00,58.86136653,1566591.924,37322.6668,569.0112828,61.68171307,670710.2422,477.3458924
37678.39,2021-02-04T04:00,65.10951746,1567784.075,37370.09656,548.3301979,63.86144084,672993.4644,476.2447572
37578.23,2021-02-04T05:00,56.85105141,1566293.842,37397.84769,517.88832,61.7518669,670305.8302,474.035846
38076.43,2021-02-04T06:00,87.12733335,1568483.333,37488.32533,527.8784348,67.50232474,673711.5409,487.6082856
37843.4,2021-02-04T07:00,72.94896444,1565953.208,37535.66862,511.1004514,62.7500753,670421.2126,479.6141223
37338.19,2021-02-04T08:00,33.61468726,1560025.309,37509.33814,451.8291488,53.89182101,660833.2584,566.3038279
37509.22,2021-02-04T09:00,41.90170702,1566068.121,37509.32238,413.8858872,56.14866605,668400.5965,593.1121259
37611.63,2021-02-04T10:00,46.39606613,1567507.328,37522.9634,387.611071,57.49039741,671731.8394,591.191974
37321.75,2021-02-04T11:00,32.22668661,1564421.479,37496.13495,339.4838381,52.5857127,668481.2086,593.0111187
37618.69,2021-02-04T12:00,46.74116002,1566494.673,37512.47562,321.5960763,56.66418818,671883.4183,603.6367531
37587.58,2021-02-04T13:00,45.22049838,1567899.282,37522.48954,301.4348261,56.11953669,669153.7043,590.6605565
36795.15,2021-02-04T14:00,8.085384427,1564540.139,37425.51093,218.990031,44.4100711,664269.9108,625.4805167
36564.23,2021-02-04T15:00,15.79848566,1564548.841,37310.67347,133.4799489,41.68081362,658294.6381,638.188337
36929.36,2021-02-04T16:00,30.13800308,1567588.917,37259.83168,94.0909109,47.20566979,662120.8272,634.7605986
36884.34,2021-02-04T17:00,28.36996136,1566720.947,37209.76612,58.56695334,46.61923821,659025.5073,610.1348416
37141.96,2021-02-04T18:00,38.48730717,1567169.461,37200.7253,50.61824638,50.41527054,661997.9588,613.7309243
37467.18,2021-02-04T19:00,51.25946464,1569764.035,37236.2526,69.75725664,54.78642668,664967.2404,607.035144
37613.31,2021-02-04T20:00,56.99833485,1570343.73,37286.52692,95.61434722,56.6362164,668121.4785,593.5204909
37643,2021-02-04T21:00,58.16433127,1571760.544,37334.05666,117.1515624,57.02095502,670506.1725,581.6847415
37240,2021-02-04T22:00,61.22396824,1571130.329,37321.51577,100.5422402,50.47471364,667972.6919,592.6144028
36936.66,2021-02-04T23:00,43.99686511,1569377.386,37270.20167,62.18539533,46.17740658,665271.3924,588.8969455
36993.25,2021-02-05T00:00,47.21069041,1569162.97,37233.27478,35.93937274,47.08254739,667810.3749,577.6543065
36632.38,2021-02-05T01:00,29.0052285,1566992.106,37153.15548,-13.82066629,42.20792179,665192.025,588.5361418
36958.28,2021-02-05T02:00,49.09919353,1569421.265,37127.17208,-26.65123059,47.49482863,668053.385,576.4978459
37366.02,2021-02-05T03:00,74.23915456,1571673.138,37159.01847,-3.873681473,53.25637871,670667.6222,570.3401426
37266.78,2021-02-05T04:00,68.12032949,1570736.032,37173.38667,6.099539989,51.76742251,668764.7314,551.8294182
37065.97,2021-02-05T05:00,48.13300194,1569694.747,37159.06445,-2.175224279,48.79462363,667034.3254,537.7744597
37375.52,2021-02-05T06:00,66.36184639,1570026.826,37187.92519,16.05993448,53.25127735,669999.9182,544.8048555
37653.98,2021-02-05T07:00,89.30245586,1571619.121,37250.06583,52.37705391,56.88644046,672722.4676,531.0930801
37705.27,2021-02-05T08:00,92.29837398,1573439.989,37310.75972,84.32525797,57.54134046,676127.0545,522.2500029
37251.07,2021-02-05T09:00,55.37154472,1571268.992,37302.80109,72.16245195,50.26041918,673600.9555,524.8035741
37395.91,2021-02-05T10:00,67.14715447,1570945.575,37315.21561,73.36501189,52.33180563,675916.2173,519.8490331
37691.32,2021-02-05T11:00,91.16422764,1572567.083,37365.36286,97.03659005,56.32662482,678081.3667,506.8576736
37850.36,2021-02-05T12:00,80.9488585,1572714.218,37430.02915,127.1638198,58.35032381,682279.3241,515.2642684
38272.32,2021-02-05T13:00,98.51388889,1576298.151,37542.3346,182.9792411,63.21990492,686247.0971,516.3818206
38095.02,2021-02-05T14:00,87.63878353,1575348.003,37616.02598,210.4804488,60.04327597,682139.0402,504.4538334
37960.76,2021-02-05T15:00,79.92322369,1573157.81,37661.99052,218.9181421,57.67975924,678305.1673,498.1907025
37740.39,2021-02-05T20:00,59.31691433,1574625.027,37672.44378,205.4547035,53.9274817,676127.2625,496.5213666
37819.67,2021-02-05T21:00,62.69916721,1575029.641,37692.07395,198.8893918,55.06014043,677819.5829,479.8919833
37784.12,2021-02-05T22:00,59.99543674,1574749.963,37704.34675,188.6431859,54.4141448,676231.85,468.3868416
38290.24,2021-02-05T23:00,98.45690512,1576847.541,37782.46585,218.8399967,61.36409829,678478.5772,475.3013529
38740.92,2021-02-06T00:00,91.77605718,1579997.01,37910.25974,275.9562446,66.29221987,683876.0608,488.7126848
38806.45,2021-02-06T01:00,70.39102963,1578793.372,38029.75177,322.7881056,66.95228734,693880.0072,539.9703502
39382.1,2021-02-06T02:00,93.43741436,1582742.731,38210.06487,401.7220353,72.11754725,699791.8817,567.3553252
39384.74,2021-02-06T03:00,88.594485,1581890.049,38366.68822,459.1974271,72.1390541,703908.6441,560.1156591
39179.56,2021-02-06T04:00,78.57300174,1582121.319,38475.07112,482.6273503,67.76421627,701229.8932,552.5309692
39014.73,2021-02-06T05:00,70.12605158,1582990.365,38547.02564,482.3352691,64.38613726,698333.9808,558.6359
39267.47,2021-02-06T06:00,81.71931048,1583504.45,38643.08489,496.7713277,67.09480801,701112.7214,552.1954785
39359.12,2021-02-06T07:00,85.92332321,1584022.494,38738.55624,509.7315295,68.0439547,703457.2491,536.5000872
39425.02,2021-02-06T08:00,87.59254658,1582812.142,38830.08474,519.3336074,68.74213226,706757.716,526.8886524
39887.91,2021-02-06T09:00,99.49918395,1586602.882,38971.12811,557.8639693,73.17539316,710741.0916,524.9680344
39998.63,2021-02-06T10:00,99.94163283,1590906.209,39108.12836,590.5265152,74.12086093,715068.9277,522.0296033
40199.99,2021-02-06T11:00,90.10035125,1589888.548,39253.70991,625.4500881,75.79196936,721906.0052,519.5432031
39902.49,2021-02-06T12:00,78.89768096,1586518.913,39340.21392,621.9520316,68.73038673,717607.707,525.9208315
40130.47,2021-02-06T13:00,84.56703417,1587387.913,39445.5814,630.3100554,70.96305518,720522.5442,513.7179149
40268.44,2021-02-06T14:00,86.67197334,1586113.614,39555.29588,640.6814979,72.25419039,724031.2189,509.1344924
40864.73,2021-02-06T15:00,99.91485269,1590938.447,39729.8871,689.0733518,77.01175023,728881.6342,525.0434573
40608.76,2021-02-06T16:00,85.27919644,1588885.2,39847.07015,698.7152504,71.3554768,724348.1164,521.6346389
40197.01,2021-02-06T17:00,67.79890554,1585939.332,39893.7288,665.4607236,63.30139716,720947.1897,519.9707361
40276.41,2021-02-06T18:00,71.16972545,1586389.607,39944.75296,638.1569123,64.14191564,724100.0815,510.8335407
40179.42,2021-02-06T19:00,60.51658264,1586378.967,39976.0419,601.7554999,62.2658887,720911.1701,508.5997163
40087.4,2021-02-06T20:00,51.75424459,1589283.92,39990.88964,559.0376355,60.4591347,716741.2467,515.6054509
40028.19,2021-02-06T21:00,44.06186662,1586804.418,39995.86302,514.4751191,59.2674467,714234.5446,494.7064901
39992.77,2021-02-06T22:00,38.10775887,1585595.78,39995.45062,470.8729753,58.52429917,712177.5125,502.2410265
39186.94,2021-02-06T23:00,7.895613953,1581616.339,39887.6492,367.0629427,44.77031474,706579.0867,541.2616675
39564.17,2021-02-07T00:00,38.28636821,1585699.619,39844.51864,311.6396642,50.62070295,711131.2708,567.602977
38627.36,2021-02-07T01:00,5.186702559,1582005.086,39682.23082,189.9341365,39.44581798,706308.5986,604.8384786
38747.31,2021-02-07T02:00,15.44355564,1585014.306,39557.57471,101.9849721,41.2346503,710641.0296,595.6357301
38841.46,2021-02-07T03:00,19.04874957,1586344.76,39462.09275,39.42725113,42.66631109,713094.367,579.658178
38312.99,2021-02-07T04:00,12.86030384,1585612.091,39308.87905,-52.19167275,37.18954307,708176.3459,603.8583081
38511,2021-02-07T05:00,19.38987835,1586343.718,39202.49518,-107.5824345,40.28262503,710617.7164,597.6555718
38531.35,2021-02-07T06:00,22.21057974,1586745.903,39113.00916,-148.1303825,40.60633908,712710.1194,584.7916024
39030,2021-02-07T07:00,43.47672405,1589539.558,39101.94127,-138.4322747,48.03915134,716151.6897,591.8586308
39496.96,2021-02-07T08:00,61.81628237,1592874.5,39154.61043,-92.00609597,53.86205799,719968.2704,585.8530143
39513.92,2021-02-07T09:00,62.48237563,1593026.701,39202.51837,-53.23087222,54.06340872,722514.5221,572.2792276
39331.42,2021-02-07T10:00,55.31480369,1592300.696,39219.70526,-36.80320833,51.46088929,719274.8452,569.519997
39046.6,2021-02-07T11:00,44.12867854,1592155.588,39196.62456,-46.23380548,47.60901546,716067.8309,571.3999973
38820.87,2021-02-07T12:00,41.5515119,1591385.617,39146.52395,-71.10252057,44.75015602,712521.5702,583.6171403
38629.26,2021-02-07T13:00,39.74451322,1590161.659,39077.55542,-105.0613997,42.42151091,708798.532,594.6337731
38214.98,2021-02-07T14:00,16.43106359,1587069.171,38962.54537,-163.5180554,37.83706667,704961.55,590.5263608
37921.11,2021-02-07T15:00,16.09009434,1586028.664,38823.68732,-230.896597,34.95161517,698585.392,606.5787636
38185.72,2021-02-07T16:00,35.53512133,1591638.518,38738.62501,-259.9462624,39.43065457,705045.1755,627.0731376
37870.62,2021-02-07T17:00,22.12090251,1590787.003,38622.89101,-304.8798035,36.23132205,702142.5187,619.6136278
38239.1,2021-02-07T18:00,37.80757769,1592317.709,38571.71887,-307.2153151,42.14325613,704773.8721,610.7997972
38050,2021-02-07T19:00,29.75734355,1590491.215,38502.15636,-320.629003,40.08920205,702102.6257,600.5998117
38471.95,2021-02-07T20:00,47.72030651,1593099.185,38498.12884,-293.8245818,46.37040012,704848.3697,617.1176823
38530.33,2021-02-07T21:00,50.20561941,1593668.103,38502.42233,-264.8184446,47.19529347,707130.6445,593.035705
38797.02,2021-02-07T22:00,61.55896126,1595654.217,38541.70202,-217.8005486,50.90991326,709416.9603,589.8110118
38795.69,2021-02-07T23:00,62.62093418,1593950.658,38575.56708,-178.587205,50.89068634,706378.6073,573.7059395
38725.4,2021-02-08T00:00,68.48031888,1591863.85,38595.54481,-151.4364975,49.81981819,703347.6885,566.9583724
38521.72,2021-02-08T01:00,60.9213765,1590320.165,38585.7015,-144.6867809,46.749959,700855.5149,560.7092029
38249,2021-02-08T02:00,50.47779651,1588986.114,38540.80797,-159.5051308,42.93507104,698635.0511,556.4442599
38076.06,2021-02-08T03:00,40.75660483,1587146.771,38478.84157,-183.0930102,40.6687347,695836.3905,553.027527
38584.7,2021-02-08T04:00,69.34794829,1589007.23,38492.95603,-158.9117419,49.16745893,698448.2067,562.9412751
